seq,HOTA(0),LocA(0),HOTALocA(0),HOTA___5,HOTA___10,HOTA___15,HOTA___20,HOTA___25,HOTA___30,HOTA___35,HOTA___40,HOTA___45,HOTA___50,HOTA___55,HOTA___60,HOTA___65,HOTA___70,HOTA___75,HOTA___80,HOTA___85,HOTA___90,HOTA___95,HOTA___AUC,DetA___5,DetA___10,DetA___15,DetA___20,DetA___25,DetA___30,DetA___35,DetA___40,DetA___45,DetA___50,DetA___55,DetA___60,DetA___65,DetA___70,DetA___75,DetA___80,DetA___85,DetA___90,DetA___95,DetA___AUC,AssA___5,AssA___10,AssA___15,AssA___20,AssA___25,AssA___30,AssA___35,AssA___40,AssA___45,AssA___50,AssA___55,AssA___60,AssA___65,AssA___70,AssA___75,AssA___80,AssA___85,AssA___90,AssA___95,AssA___AUC,DetRe___5,DetRe___10,DetRe___15,DetRe___20,DetRe___25,DetRe___30,DetRe___35,DetRe___40,DetRe___45,DetRe___50,DetRe___55,DetRe___60,DetRe___65,DetRe___70,DetRe___75,DetRe___80,DetRe___85,DetRe___90,DetRe___95,DetRe___AUC,DetPr___5,DetPr___10,DetPr___15,DetPr___20,DetPr___25,DetPr___30,DetPr___35,DetPr___40,DetPr___45,DetPr___50,DetPr___55,DetPr___60,DetPr___65,DetPr___70,DetPr___75,DetPr___80,DetPr___85,DetPr___90,DetPr___95,DetPr___AUC,AssRe___5,AssRe___10,AssRe___15,AssRe___20,AssRe___25,AssRe___30,AssRe___35,AssRe___40,AssRe___45,AssRe___50,AssRe___55,AssRe___60,AssRe___65,AssRe___70,AssRe___75,AssRe___80,AssRe___85,AssRe___90,AssRe___95,AssRe___AUC,AssPr___5,AssPr___10,AssPr___15,AssPr___20,AssPr___25,AssPr___30,AssPr___35,AssPr___40,AssPr___45,AssPr___50,AssPr___55,AssPr___60,AssPr___65,AssPr___70,AssPr___75,AssPr___80,AssPr___85,AssPr___90,AssPr___95,AssPr___AUC,LocA___5,LocA___10,LocA___15,LocA___20,LocA___25,LocA___30,LocA___35,LocA___40,LocA___45,LocA___50,LocA___55,LocA___60,LocA___65,LocA___70,LocA___75,LocA___80,LocA___85,LocA___90,LocA___95,LocA___AUC,OWTA___5,OWTA___10,OWTA___15,OWTA___20,OWTA___25,OWTA___30,OWTA___35,OWTA___40,OWTA___45,OWTA___50,OWTA___55,OWTA___60,OWTA___65,OWTA___70,OWTA___75,OWTA___80,OWTA___85,OWTA___90,OWTA___95,OWTA___AUC,HOTA_TP___5,HOTA_TP___10,HOTA_TP___15,HOTA_TP___20,HOTA_TP___25,HOTA_TP___30,HOTA_TP___35,HOTA_TP___40,HOTA_TP___45,HOTA_TP___50,HOTA_TP___55,HOTA_TP___60,HOTA_TP___65,HOTA_TP___70,HOTA_TP___75,HOTA_TP___80,HOTA_TP___85,HOTA_TP___90,HOTA_TP___95,HOTA_TP___AUC,HOTA_FN___5,HOTA_FN___10,HOTA_FN___15,HOTA_FN___20,HOTA_FN___25,HOTA_FN___30,HOTA_FN___35,HOTA_FN___40,HOTA_FN___45,HOTA_FN___50,HOTA_FN___55,HOTA_FN___60,HOTA_FN___65,HOTA_FN___70,HOTA_FN___75,HOTA_FN___80,HOTA_FN___85,HOTA_FN___90,HOTA_FN___95,HOTA_FN___AUC,HOTA_FP___5,HOTA_FP___10,HOTA_FP___15,HOTA_FP___20,HOTA_FP___25,HOTA_FP___30,HOTA_FP___35,HOTA_FP___40,HOTA_FP___45,HOTA_FP___50,HOTA_FP___55,HOTA_FP___60,HOTA_FP___65,HOTA_FP___70,HOTA_FP___75,HOTA_FP___80,HOTA_FP___85,HOTA_FP___90,HOTA_FP___95,HOTA_FP___AUC,Dets,GT_Dets,IDs,GT_IDs
MOT20_conf_yolo_0.1,0.4911484634753419,0.7853265513674899,0.3857119290305318,0.4911484634753419,0.4910937871416866,0.4909291252383328,0.4908067575109491,0.489756249069837,0.4884001873504166,0.4879401605476504,0.4868293933433172,0.48461021386085795,0.47934656327660513,0.4741256301466788,0.46321017994457625,0.4406039960332957,0.40255746195314857,0.3436135514518039,0.2642076180437943,0.1623933103604067,0.06774000179237204,0.0072012938469709,0.3950796812835812,0.3898219853163029,0.38968222043443285,0.38947262581066816,0.3893329311818228,0.38856511254019294,0.3877284595300261,0.38738015159881534,0.3865449255004264,0.38404527016876155,0.3781101969583645,0.3724983860555197,0.36100851922982224,0.33646034816247583,0.29579445824933187,0.23970575042612363,0.17065525858782668,0.0932753164556962,0.033466701566765136,0.002830188679245283,0.3040199371817169,0.6188127459729009,0.6188968732016951,0.6188147511153608,0.6187282244201242,0.6172998443810241,0.6152108186565801,0.6146045410241792,0.6131314695599615,0.611508792375095,0.6076882601248488,0.6034794285752428,0.5943451729672146,0.5769829413205109,0.5478551259319501,0.4925633720986193,0.4090449131777,0.2827284672074773,0.137112641162925,0.01832338368488207,0.5166911456293838,0.39013588324106696,0.39003522898842474,0.3898842476094615,0.38978359335681934,0.3892299949672874,0.3886260694514343,0.3883744338198289,0.38777050830397586,0.3859587317564167,0.3816305988928032,0.3775037745344741,0.36894816305988926,0.3501761449421238,0.3175138399597383,0.2689481630598893,0.2027679919476598,0.11867136386512331,0.045042778057372924,0.003925515853044791,0.3123645802982544,0.9979402677651905,0.9976828012358393,0.9972966014418125,0.9970391349124614,0.9956230690010298,0.9940782698249228,0.9934346035015448,0.9918898043254377,0.9872554067971163,0.9761843460350155,0.9656282183316169,0.9437435633367662,0.8957260556127703,0.812178166838311,0.6879505664263645,0.5186663233779608,0.30355303810504636,0.115216271884655,0.01004119464469619,0.7990067212315031,0.6413038187620265,0.6414009242296262,0.6413618208242049,0.6413069625806632,0.640494082652199,0.6391956926440467,0.6388069345357763,0.6378752676905175,0.6372452614743019,0.6357442148672482,0.6337995629303342,0.628326346664276,0.6170908027596449,0.5995611842990425,0.5619888541822493,0.49860395745295716,0.39360151040467145,0.2251875931715039,0.03435258868876596,0.5572235463586344,0.9376558093315889,0.9375939348682323,0.9374917210922405,0.9375201602793007,0.9364286911445102,0.9351916865554569,0.9346113181197769,0.9331338220119489,0.929773063526855,0.9232486583297084,0.9152563229710563,0.9006014334664625,0.8718794350192312,0.8229752632522659,0.7451410931731952,0.6195280887916856,0.4526967752770987,0.25077926177064985,0.04315451463630356,0.7876137396640824,0.7853265513674899,0.785512437439622,0.7857640779171758,0.7859206194374654,0.7867170542381846,0.7875056470520848,0.7878074960722025,0.7884513775606423,0.7901349603481646,0.793687549402035,0.7965951009678705,0.8016690481430319,0.81104244059393,0.8248576916334341,0.842502493804417,0.8642795055366607,0.8921310798171248,0.9221398897609778,0.95990205854271,0.8206287936650117,0.49134616840977574,0.49131617484003437,0.4911884807772355,0.49109073563422123,0.4901750863943753,0.4889651954265312,0.4885659532175379,0.4876005553815848,0.4858159712926178,0.48157287574319596,0.47730049459545054,0.4682761576140365,0.44949489662173486,0.4170750349472856,0.36396979835765,0.28799516603833314,0.18317143010580858,0.0785871125870002,0.00848108089434518,0.401157282572566,7752.0,7750.0,7747.0,7745.0,7734.0,7722.0,7717.0,7705.0,7669.0,7583.0,7501.0,7331.0,6958.0,6309.0,5344.0,4029.0,2358.0,895.0,78.0,6206.684210526316,12118.0,12120.0,12123.0,12125.0,12136.0,12148.0,12153.0,12165.0,12201.0,12287.0,12369.0,12539.0,12912.0,13561.0,14526.0,15841.0,17512.0,18975.0,19792.0,13663.315789473685,16.0,18.0,21.0,23.0,34.0,46.0,51.0,63.0,99.0,185.0,267.0,437.0,810.0,1459.0,2424.0,3739.0,5410.0,6873.0,7690.0,1561.3157894736842,7768,19870,103,74
MOT20_conf_yolo_0.2,0.4911484634753419,0.7853265513674899,0.3857119290305318,0.4911484634753419,0.4910937871416866,0.4909291252383328,0.4908067575109491,0.489756249069837,0.4884001873504166,0.4879401605476504,0.4868293933433172,0.48461021386085795,0.47934656327660513,0.4741256301466788,0.46321017994457625,0.4406039960332957,0.40255746195314857,0.3436135514518039,0.2642076180437943,0.1623933103604067,0.06774000179237204,0.0072012938469709,0.3950796812835812,0.3898219853163029,0.38968222043443285,0.38947262581066816,0.3893329311818228,0.38856511254019294,0.3877284595300261,0.38738015159881534,0.3865449255004264,0.38404527016876155,0.3781101969583645,0.3724983860555197,0.36100851922982224,0.33646034816247583,0.29579445824933187,0.23970575042612363,0.17065525858782668,0.0932753164556962,0.033466701566765136,0.002830188679245283,0.3040199371817169,0.6188127459729009,0.6188968732016951,0.6188147511153608,0.6187282244201242,0.6172998443810241,0.6152108186565801,0.6146045410241792,0.6131314695599615,0.611508792375095,0.6076882601248488,0.6034794285752428,0.5943451729672146,0.5769829413205109,0.5478551259319501,0.4925633720986193,0.4090449131777,0.2827284672074773,0.137112641162925,0.01832338368488207,0.5166911456293838,0.39013588324106696,0.39003522898842474,0.3898842476094615,0.38978359335681934,0.3892299949672874,0.3886260694514343,0.3883744338198289,0.38777050830397586,0.3859587317564167,0.3816305988928032,0.3775037745344741,0.36894816305988926,0.3501761449421238,0.3175138399597383,0.2689481630598893,0.2027679919476598,0.11867136386512331,0.045042778057372924,0.003925515853044791,0.3123645802982544,0.9979402677651905,0.9976828012358393,0.9972966014418125,0.9970391349124614,0.9956230690010298,0.9940782698249228,0.9934346035015448,0.9918898043254377,0.9872554067971163,0.9761843460350155,0.9656282183316169,0.9437435633367662,0.8957260556127703,0.812178166838311,0.6879505664263645,0.5186663233779608,0.30355303810504636,0.115216271884655,0.01004119464469619,0.7990067212315031,0.6413038187620265,0.6414009242296262,0.6413618208242049,0.6413069625806632,0.640494082652199,0.6391956926440467,0.6388069345357763,0.6378752676905175,0.6372452614743019,0.6357442148672482,0.6337995629303342,0.628326346664276,0.6170908027596449,0.5995611842990425,0.5619888541822493,0.49860395745295716,0.39360151040467145,0.2251875931715039,0.03435258868876596,0.5572235463586344,0.9376558093315889,0.9375939348682323,0.9374917210922405,0.9375201602793007,0.9364286911445102,0.9351916865554569,0.9346113181197769,0.9331338220119489,0.929773063526855,0.9232486583297084,0.9152563229710563,0.9006014334664625,0.8718794350192312,0.8229752632522659,0.7451410931731952,0.6195280887916856,0.4526967752770987,0.25077926177064985,0.04315451463630356,0.7876137396640824,0.7853265513674899,0.785512437439622,0.7857640779171758,0.7859206194374654,0.7867170542381846,0.7875056470520848,0.7878074960722025,0.7884513775606423,0.7901349603481646,0.793687549402035,0.7965951009678705,0.8016690481430319,0.81104244059393,0.8248576916334341,0.842502493804417,0.8642795055366607,0.8921310798171248,0.9221398897609778,0.95990205854271,0.8206287936650117,0.49134616840977574,0.49131617484003437,0.4911884807772355,0.49109073563422123,0.4901750863943753,0.4889651954265312,0.4885659532175379,0.4876005553815848,0.4858159712926178,0.48157287574319596,0.47730049459545054,0.4682761576140365,0.44949489662173486,0.4170750349472856,0.36396979835765,0.28799516603833314,0.18317143010580858,0.0785871125870002,0.00848108089434518,0.401157282572566,7752.0,7750.0,7747.0,7745.0,7734.0,7722.0,7717.0,7705.0,7669.0,7583.0,7501.0,7331.0,6958.0,6309.0,5344.0,4029.0,2358.0,895.0,78.0,6206.684210526316,12118.0,12120.0,12123.0,12125.0,12136.0,12148.0,12153.0,12165.0,12201.0,12287.0,12369.0,12539.0,12912.0,13561.0,14526.0,15841.0,17512.0,18975.0,19792.0,13663.315789473685,16.0,18.0,21.0,23.0,34.0,46.0,51.0,63.0,99.0,185.0,267.0,437.0,810.0,1459.0,2424.0,3739.0,5410.0,6873.0,7690.0,1561.3157894736842,7768,19870,103,74
MOT20_conf_yolo_0.3,0.470016998576048,0.794909702883421,0.3736210726882436,0.470016998576048,0.470016998576048,0.46995373485230163,0.4698439420460695,0.46943899662559085,0.468908876222496,0.468908876222496,0.46812085235183903,0.46656696909511153,0.4633990500437821,0.45953962263033543,0.4499890219926192,0.43154389742521077,0.39783897003234747,0.34199010190390083,0.2647040033722518,0.16388748819139728,0.06825935618847268,0.007111108584457359,0.3826336244701461,0.3548614254816156,0.3548614254816156,0.35479328035408914,0.3547251420811749,0.3544526575149595,0.3541122059119244,0.3541122059119244,0.3535678391959799,0.3520730850316233,0.3490934588800962,0.34518577706751896,0.3359123146357189,0.31690622861054074,0.28272774894042574,0.23299459855351093,0.16757693974859125,0.09282700421940929,0.03313899969315741,0.0024935799620380366,0.2813903114355744,0.6225415418162484,0.6225415418162484,0.6224935057428631,0.6223221973560402,0.6217275195448091,0.6209205176478216,0.6209205176478216,0.6197880805701512,0.6182941721632774,0.615132349573002,0.6117768424911799,0.6028064798203808,0.5876506000574915,0.5598171621624228,0.5019739965061009,0.41812560550644695,0.28934585373670163,0.14059988987014746,0.020279223473793614,0.5231082946054183,0.35505787619526924,0.35505787619526924,0.35500754906894816,0.3549572219426271,0.35475591343734275,0.3545042778057373,0.3545042778057373,0.3541016607951686,0.3529944640161047,0.3507800704579768,0.3478610971313538,0.3408656265727227,0.3262204328132864,0.2987921489682939,0.25616507297433316,0.19456467035732258,0.11514846502264721,0.04348263714141923,0.0033719174635128335,0.2877996450613196,0.9984432493631474,0.9984432493631474,0.9983017265779791,0.9981602037928107,0.997594112652137,0.996886498726295,0.996886498726295,0.9957543164449476,0.9926408151712426,0.9864138126238324,0.9782054910840645,0.9585338239456552,0.9173506934616473,0.8402207755448627,0.7203509765072177,0.5471270874610812,0.3238041324653269,0.12227568638550806,0.009482026606283611,0.8093092198370254,0.6411116117626633,0.6411116117626633,0.6410886681770009,0.6409550167677794,0.6405915334564048,0.6400956323768195,0.6400956323768195,0.6394340361344218,0.6387833796623458,0.6372135449504217,0.6357077505279368,0.6303561793590862,0.621064310894631,0.6048158987904635,0.5663879295037351,0.5046093561610091,0.39963623857645153,0.230170305671716,0.03853756007316744,0.5595666419466073,0.9535376862052398,0.9535376862052398,0.9533910648284546,0.9532904090056717,0.9527879141785465,0.952149962361026,0.952149962361026,0.9510486765759242,0.9481817496657665,0.9432477147713686,0.9369626219151489,0.9225224328681229,0.8966189390430046,0.848302473223369,0.7684575671306707,0.6417986152549023,0.4680676751614314,0.2579719700182222,0.04295405750558475,0.8051041672778274,0.794909702883421,0.794909702883421,0.7950051728632481,0.7950931583120633,0.795417709301471,0.7957828413995655,0.7957828413995655,0.7962575091320353,0.7974273580599179,0.7994290237673085,0.8017041463068798,0.8063108357664995,0.8143530456458057,0.8269407832763901,0.8434853899043482,0.8648243068344208,0.8922339091161096,0.9221402582322697,0.9602298525776861,0.8259072393506541,0.47014708090192964,0.47014708090192964,0.4700956219590978,0.46999761523515343,0.46963977057448203,0.46916839160743296,0.46916839160743296,0.4684741067240967,0.46717707553673615,0.46451713523205845,0.46131698822885037,0.45329461550527095,0.4378397344848253,0.4089852966939548,0.3585919762713647,0.2852235449666064,0.18253145186090144,0.07818985863490947,0.008269212040924097,0.38751447099831354,7055.0,7055.0,7054.0,7053.0,7049.0,7044.0,7044.0,7036.0,7014.0,6970.0,6912.0,6773.0,6482.0,5937.0,5090.0,3866.0,2288.0,864.0,67.0,5718.578947368421,12815.0,12815.0,12816.0,12817.0,12821.0,12826.0,12826.0,12834.0,12856.0,12900.0,12958.0,13097.0,13388.0,13933.0,14780.0,16004.0,17582.0,19006.0,19803.0,14151.421052631578,11.0,11.0,12.0,13.0,17.0,22.0,22.0,30.0,52.0,96.0,154.0,293.0,584.0,1129.0,1976.0,3200.0,4778.0,6202.0,6999.0,1347.421052631579,7066,19870,91,74
MOT20_conf_yolo_0.4,0.42176610823202854,0.8067027089694792,0.34023986206229195,0.42176610823202854,0.42176610823202854,0.42176610823202854,0.42176610823202854,0.42176610823202854,0.4214899830510273,0.4214700690768462,0.4214285416672857,0.4200659868206911,0.4182492189642942,0.41532625984607996,0.4088055423790018,0.3977625690070635,0.3741053943506697,0.3293345283512761,0.26007306307312034,0.1638326274678771,0.0685929683271063,0.007372808100970188,0.3493021106128133,0.29043784599899347,0.29043784599899347,0.29043784599899347,0.29043784599899347,0.29043784599899347,0.2901132075471698,0.29004829945663113,0.2899185028674917,0.28881628549886906,0.2872634168381947,0.2850055126791621,0.27949101796407183,0.2686028102117554,0.24779794637208624,0.2113095238095238,0.15437601296596434,0.08671328671328671,0.03187250996015936,0.0025806451612903226,0.23505780042319077,0.6124775145653976,0.6124775145653976,0.6124775145653976,0.6124775145653976,0.6124775145653976,0.6123602827819219,0.6124394435699917,0.6125928975736633,0.6109608153807932,0.608961666924596,0.605237072420829,0.5979511352356702,0.5890298064207472,0.5647942129113448,0.5132813212059735,0.4381380036751406,0.3095388358623414,0.14761922766059693,0.021063840976321004,0.5213871650224693,0.29043784599899347,0.29043784599899347,0.29043784599899347,0.29043784599899347,0.29043784599899347,0.290186210367388,0.2901358832410669,0.29003522898842476,0.28917966784096627,0.2879718168092602,0.28621036738802214,0.28188223452440864,0.2732259687971817,0.2562657272269753,0.22511323603422245,0.17257171615500755,0.10296930045294414,0.03985908404630096,0.0033215903371917464,0.2390061716949647,1.0,1.0,1.0,1.0,1.0,0.999133599029631,0.9989603188355571,0.9986137584474095,0.9956679951481545,0.991509270490383,0.9854444636977994,0.970542367007451,0.9407381736267545,0.882342748223878,0.775082308092185,0.5941777854791197,0.35453127707503035,0.13723791370646335,0.011436492808871946,0.8229167616667732,0.6126309671834913,0.6126309671834913,0.6126309671834913,0.6126309671834913,0.6126309671834913,0.6126025764466114,0.6126827009296886,0.6128371933289547,0.6119817671062632,0.6111356397879607,0.6091406647572981,0.605262532389932,0.6010794476614131,0.5888915600422105,0.5557589435370274,0.5050657080201623,0.40875295990206956,0.23458721733136034,0.03924056178036683,0.5406407531020408,0.9881070444155843,0.9881070444155843,0.9881070444155843,0.9881070444155843,0.9881070444155843,0.9873774049385466,0.9872119584397346,0.9869898276089792,0.9841796401856925,0.9803302533745285,0.9747068123382283,0.961934194167703,0.9410399996107871,0.8985892302381693,0.8203528350507561,0.6892262591624249,0.514350957035081,0.27995207412478096,0.04618211195558406,0.8417346726478376,0.8067027089694792,0.8067027089694792,0.8067027089694792,0.8067027089694792,0.8067027089694792,0.8071586892932304,0.8072458121480768,0.8073929684556242,0.8085181175040642,0.8099037366406051,0.8116515946968997,0.8152171527075127,0.8212036231689531,0.8307291618930862,0.8449275300894902,0.8657952242384198,0.8930447171044331,0.9223293740024427,0.9602452364869265,0.833625078067219,0.42176610823202854,0.42176610823202854,0.42176610823202854,0.42176610823202854,0.42176610823202854,0.4215430106643781,0.42153369840600774,0.42151337027959157,0.42033016267651274,0.4187646088096169,0.41620322542529203,0.4105506084962457,0.40117108508680566,0.38044368795567224,0.3399211955918575,0.274973139064433,0.17853010220062046,0.07670702185702277,0.008364535291998678,0.3525989469982209,5771.0,5771.0,5771.0,5771.0,5771.0,5766.0,5765.0,5763.0,5746.0,5722.0,5687.0,5601.0,5429.0,5092.0,4473.0,3429.0,2046.0,792.0,66.0,4749.0526315789475,14099.0,14099.0,14099.0,14099.0,14099.0,14104.0,14105.0,14107.0,14124.0,14148.0,14183.0,14269.0,14441.0,14778.0,15397.0,16441.0,17824.0,19078.0,19804.0,15120.947368421053,0.0,0.0,0.0,0.0,0.0,5.0,6.0,8.0,25.0,49.0,84.0,170.0,342.0,679.0,1298.0,2342.0,3725.0,4979.0,5705.0,1021.9473684210526,5771,19870,83,74
MOT20_conf_yolo_0.5,0.40166877211721824,0.7597522635524194,0.3051687588143775,0.40166877211721824,0.40162678482138636,0.40162678482138636,0.4014197133457373,0.40120694144487534,0.4008825157966398,0.3999565661240242,0.3969471506052105,0.39504778236806265,0.390932769378226,0.38150242585453886,0.3686719421615937,0.34855423856736195,0.314527693199217,0.25144803818072264,0.17832364923201593,0.1043994766077679,0.045469382446743166,0.013810969475674907,0.31568545244991597,0.31869013590090767,0.318624009627921,0.318624009627921,0.3183595708412714,0.31796311146752204,0.3175008767974347,0.31657737946227404,0.3143399810066477,0.31256863332335033,0.3082587064676617,0.29824734633423844,0.2833577354807223,0.25860335997702577,0.22159249279940538,0.16544785711119975,0.10747978436657682,0.055132011877056415,0.016624139797417458,0.0024779840646563227,0.24055100664901102,0.5062528905642677,0.5062521009459707,0.5062521009459707,0.5061502810698109,0.5062442907940704,0.5061617249453265,0.5052959091942439,0.5012631223969675,0.49929114349896475,0.49577976863976075,0.4879979745730587,0.47967280902570764,0.46979303453004867,0.44643962680980426,0.38215131346451364,0.2958633017625569,0.19769368729516068,0.12436521620260761,0.07697502198605889,0.42104712203394057,0.31982888777050833,0.3197785606441872,0.3197785606441872,0.31957725213890287,0.3192752893809763,0.31892299949672875,0.3182184197282335,0.31650729743331657,0.3151484650226472,0.31182687468545545,0.30402617010568694,0.2921992954202315,0.2719174635128334,0.24006039255158532,0.187871162556618,0.12843482637141418,0.06914947156517363,0.021640664318067437,0.0032712632108706594,0.2472333324504013,0.9889511360099595,0.988795518207283,0.988795518207283,0.9881730469965764,0.9872393401805166,0.9861500155617803,0.9839713663243075,0.9786803610333022,0.9744786803610334,0.964207905384376,0.9400871459694989,0.9035169623404917,0.8408029878618114,0.742296918767507,0.5809212573918456,0.3971366324307501,0.2138188608776844,0.06691565515094927,0.010115157173980703,0.7644765508542598,0.5192047038782323,0.519214146315228,0.519214146315228,0.5191847352770532,0.5193342916790197,0.5193363974846008,0.5188398599642401,0.5164980309907237,0.5153997570648886,0.5137217977494123,0.5099724349643241,0.5058539783513774,0.5011701371740745,0.48821076805233354,0.44135707784838696,0.3705946979223906,0.27073942220341835,0.16675442232974783,0.10895752798836272,0.44966096492384433,0.9266000973861261,0.9264327541546952,0.9264327541546952,0.9262408654901498,0.9264081823155412,0.9258478793162688,0.9245283438777037,0.9209145442631691,0.9175533338875619,0.909290318834754,0.891004403255521,0.8651117260894843,0.8321890551435975,0.7804409052245309,0.677427378383538,0.553912868159159,0.39954606381469315,0.28669112982261297,0.20167407663257497,0.774644562116125,0.7597522635524194,0.7598561077809447,0.7598561077809447,0.7602223431651008,0.7607194168970345,0.7612420706949857,0.7621924520486599,0.7642762599663816,0.765733517366183,0.7688078494554401,0.7749563629045484,0.783005718326005,0.7946160445644895,0.8102262434774371,0.8335423026915921,0.8601344231753476,0.8901951725331363,0.9275161388853145,0.9646108524299549,0.8032348235629432,0.4023857588431462,0.4023537848257405,0.4023537848257405,0.40218666809533044,0.4020339443887095,0.4017793119985171,0.40099185243460156,0.3983132387617187,0.39667472502429624,0.39318882968265356,0.3851806786805115,0.37437956251584437,0.3574142279280552,0.3273720697654961,0.26794628479065863,0.19493371127526227,0.11692054570618049,0.051878183243869606,0.015868382323947033,0.32074502869001464,6355.0,6354.0,6354.0,6350.0,6344.0,6337.0,6323.0,6289.0,6262.0,6196.0,6041.0,5806.0,5403.0,4770.0,3733.0,2552.0,1374.0,430.0,65.0,4912.526315789473,13515.0,13516.0,13516.0,13520.0,13526.0,13533.0,13547.0,13581.0,13608.0,13674.0,13829.0,14064.0,14467.0,15100.0,16137.0,17318.0,18496.0,19440.0,19805.0,14957.473684210527,71.0,72.0,72.0,76.0,82.0,89.0,103.0,137.0,164.0,230.0,385.0,620.0,1023.0,1656.0,2693.0,3874.0,5052.0,5996.0,6361.0,1513.4736842105262,6426,19870,129,74
MOT20_conf_yolo_0.6,0.32279085026294424,0.8304289078928603,0.26805485326166456,0.32279085026294424,0.32279085026294424,0.32279085026294424,0.32266945374849415,0.3225794899515111,0.3225794899515111,0.3225794899515111,0.3225794899515111,0.32191119806167595,0.32063156072893334,0.3199735172588723,0.3182331774811563,0.3138162426226086,0.30520140787969424,0.2815549575542764,0.23821894966478574,0.16226483317583065,0.07160286653647167,0.007908994406214197,0.27593040366915217,0.17458480120785103,0.17458480120785103,0.17458480120785103,0.1743483948877931,0.17423022740994165,0.17423022740994165,0.17423022740994165,0.17423022740994165,0.1739939637826962,0.17352172164119067,0.17316778928320095,0.17222501255650427,0.16946434834895024,0.16305376987093237,0.14642892229099125,0.11728661017760544,0.07335356880058867,0.02864824364229362,0.002577430301988917,0.1467760573077924,0.5968098728676097,0.5968098728676097,0.5968098728676097,0.5971696868752829,0.5972415285468397,0.5972415285468397,0.5972415285468397,0.5972415285468397,0.5955770946567132,0.5924595305021908,0.5912361194354409,0.5880235033603339,0.5811289223559097,0.5712710564464721,0.5413766138758743,0.4838426815598186,0.3589447182475578,0.1789628209064373,0.024269208160258692,0.5201925099564463,0.17458480120785103,0.17458480120785103,0.17458480120785103,0.17438349270256667,0.1742828384499245,0.1742828384499245,0.1742828384499245,0.1742828384499245,0.17408152994464016,0.17367891293407148,0.17337695017614493,0.17257171615500755,0.17020634121791645,0.16467035732259688,0.15002516356316054,0.12330145948666331,0.08027176648213387,0.03271263210870659,0.003019627579265224,0.14806240563663817,1.0,1.0,1.0,0.9988469299509946,0.9982703949264918,0.9982703949264918,0.9982703949264918,0.9982703949264918,0.9971173248774863,0.9948111847794754,0.9930815797059671,0.9884692995099452,0.9749207264341309,0.9432113000864802,0.8593254540213318,0.7062554050158547,0.459786682040934,0.18737388296339003,0.017296050735082155,0.8480830210435284,0.5974750439445444,0.5974750439445444,0.5974750439445444,0.5978725986332323,0.5979795614203316,0.5979795614203316,0.5979795614203316,0.5979795614203316,0.5969443391601652,0.5949424936103418,0.5942059864266366,0.5922280290162155,0.5882785156033756,0.583718178770246,0.5642360643305532,0.5249452807874437,0.43319542785382475,0.2588036520238242,0.04281136262734732,0.5345539634925349,0.9841010590506122,0.9841010590506122,0.9841010590506122,0.9831190940570451,0.9826344835296611,0.9826344835296611,0.9826344835296611,0.9826344835296611,0.9814747578715551,0.9792480311775287,0.9778852139967809,0.9743150632980313,0.963893285027157,0.9412129809577285,0.8846315546357515,0.7852236497088751,0.6148152388976001,0.3542362494258968,0.053819855826807296,0.8619324255869072,0.8304289078928603,0.8304289078928603,0.8304289078928603,0.8311954591827144,0.8315524625478672,0.8315524625478672,0.8315524625478672,0.8315524625478672,0.8320166510233105,0.8328381742277186,0.8333768080383686,0.8345406204059925,0.8374407800934545,0.8428574003835918,0.853926297338424,0.870511944063465,0.8944707312908423,0.9229987743911049,0.9616179479635228,0.8508046401196084,0.32279085026294424,0.32279085026294424,0.32279085026294424,0.32270193016684906,0.3226281897716237,0.3226281897716237,0.3226281897716237,0.3226281897716237,0.3219921922000973,0.3207767560392287,0.32016669911422035,0.31855333166421707,0.3145025081777728,0.3067106274537907,0.2849914297764023,0.24425091360784407,0.16974429770440977,0.0765136910719162,0.008560605719669944,0.2772815943458814,3469.0,3469.0,3469.0,3465.0,3463.0,3463.0,3463.0,3463.0,3459.0,3451.0,3445.0,3429.0,3382.0,3272.0,2981.0,2450.0,1595.0,650.0,60.0,2942.0,16401.0,16401.0,16401.0,16405.0,16407.0,16407.0,16407.0,16407.0,16411.0,16419.0,16425.0,16441.0,16488.0,16598.0,16889.0,17420.0,18275.0,19220.0,19810.0,16928.0,0.0,0.0,0.0,4.0,6.0,6.0,6.0,6.0,10.0,18.0,24.0,40.0,87.0,197.0,488.0,1019.0,1874.0,2819.0,3409.0,527.0,3469,19870,43,74
